PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
2257,Ruben,Boumtje-Boumtje,Ruben Boumtje-Boumtje,"Boumtje-Boumtje, Ruben",R. Boumtje-Boumtje,ruben-boumtje-boumtje,1978-05-20T00:00:00,Georgetown,USA,Georgetown/USA,7-0,257,3,44,Center,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,ruben_boumtje-boumtje,2001,2003,Y,Y,Y,2001,2,49
2216,Zach,Randolph,Zach Randolph,"Randolph, Zach",Z. Randolph,zach-randolph,1981-07-16T00:00:00,Michigan State,USA,Michigan State/USA,6-9,250,17,50,Forward,Inactive,1610612758,Kings,SAC,kings,Sacramento,zach_randolph,2001,2017,N,Y,Y,2001,1,19
2198,Kwame,Brown,Kwame Brown,"Brown, Kwame",K. Brown,kwame-brown,1982-03-10T00:00:00,Glynn Academy,USA,Glynn Academy HS (GA)/USA,6-11,290,12,54,Center,Inactive,1610612764,Wizards,WAS,wizards,Washington,kwame_brown,2001,2012,N,Y,Y,2001,1,1
2250,Bobby,Simmons,Bobby Simmons,"Simmons, Bobby",B. Simmons,bobby-simmons,1980-06-02T00:00:00,DePaul,USA,DePaul/USA,6-6,235,10,21,Forward,Inactive,1610612746,Clippers,LAC,clippers,Los Angeles,bobby_simmons,2001,2011,Y,Y,Y,2001,2,41
2041,Etan,Thomas,Etan Thomas,"Thomas, Etan",E. Thomas,etan-thomas,1978-04-01T00:00:00,Syracuse,USA,Syracuse/USA,6-10,260,9,36,Center,Inactive,1610612764,Wizards,WAS,wizards,Washington,etan_thomas,2001,2010,N,Y,Y,2000,1,12
2209,Vladimir,Radmanovic,Vladimir Radmanovic,"Radmanovic, Vladimir",V. Radmanovic,vladimir-radmanovic,1980-11-19T00:00:00,,Serbia,FMP/Serbia,6-10,235,12,77,Forward,Inactive,1610612760,SuperSonics,SEA,thunder,Seattle,vladimir_radmanovic,2001,2012,N,Y,Y,2001,1,12
2248,Earl,Watson,Earl Watson,"Watson, Earl",E. Watson,earl-watson,1979-06-12T00:00:00,California-Los Angeles,USA,UCLA/USA,6-1,199,12,17,Guard,Inactive,1610612760,Thunder,OKC,thunder,Oklahoma City,earl_watson,2001,2013,N,Y,Y,2001,2,39
2222,Gerald,Wallace,Gerald Wallace,"Wallace, Gerald",G. Wallace,gerald-wallace,1982-07-23T00:00:00,Alabama,USA,Alabama/USA,6-7,220,14,45,Forward,Inactive,1610612766,Bobcats,CHA,hornets,Charlotte,gerald_wallace,2001,2014,N,Y,Y,2001,1,25
2228,Alton,Ford,Alton Ford,"Ford, Alton",A. Ford,alton-ford,1981-05-29T00:00:00,Houston,USA,Houston ''04/USA,,,3,,,Inactive,0,,,,,alton_ford,2001,2003,Y,Y,Y,2001,2,50
2294,Charlie,Bell,Charlie Bell,"Bell, Charlie",C. Bell,charlie-bell,1979-03-12T00:00:00,Michigan State, ,Michigan State,6-3,200,7,34,Guard,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,charlie_bell,2001,2010,N,Y,Y,Undrafted,Undrafted,Undrafted
2306,Carlos,Arroyo,Carlos Arroyo,"Arroyo, Carlos",C. Arroyo,carlos-arroyo,1979-07-30T00:00:00,Florida International,Puerto Rico,Florida International/Puerto Rico,6-2,200,9,45,Guard,Inactive,1610612753,Magic,ORL,magic,Orlando,carlos_arroyo,2001,2010,N,Y,Y,Undrafted,Undrafted,Undrafted
2214,Michael,Bradley,Michael Bradley,"Bradley, Michael",M. Bradley,michael-bradley,1979-04-18T00:00:00,Villanova,USA,Villanova/USA,6-10,245,4,5,Forward,Inactive,1610612761,Raptors,TOR,raptors,Toronto,michael_bradley,2001,2005,N,Y,Y,2001,1,17
2212,Steven,Hunter,Steven Hunter,"Hunter, Steven",S. Hunter,steven-hunter,1981-10-31T00:00:00,DePaul,USA,DePaul/USA,7-0,240,8,45,Center,Inactive,1610612753,Magic,ORL,magic,Orlando,steven_hunter,2001,2009,N,Y,Y,2001,1,15
2049,Speedy,Claxton,Speedy Claxton,"Claxton, Speedy",S. Claxton,speedy-claxton,1978-05-08T00:00:00,Hofstra,USA,Hofstra/USA,5-11,170,7,12,Guard,Inactive,1610612744,Warriors,GSW,warriors,Golden State,speedy_claxton,2001,2008,N,Y,Y,2000,1,20
2245,Damone,Brown,Damone Brown,"Brown, Damone",D. Brown,damone-brown,1979-06-28T00:00:00,Syracuse,USA,Syracuse/USA,,,4,,,Inactive,0,,,,,damone_brown,2001,2004,Y,Y,Y,2001,2,36
2254,Loren,Woods,Loren Woods,"Woods, Loren",L. Woods,loren-woods,1978-06-21T00:00:00,Arizona,USA,Arizona/USA,7-2,260,6,33,Center,Inactive,1610612750,Timberwolves,MIN,timberwolves,Minnesota,loren_woods,2001,2007,Y,Y,Y,2001,2,45
2207,Joe,Johnson,Joe Johnson,"Johnson, Joe",J. Johnson,joe-johnson,1981-06-29T00:00:00,Arkansas,USA,Arkansas/USA,6-7,240,17,7,Guard-Forward,Inactive,1610612737,Hawks,ATL,hawks,Atlanta,joe_johnson,2001,2017,N,Y,Y,2001,1,10
2218,Joseph,Forte,Joseph Forte,"Forte, Joseph",J. Forte,joseph-forte,1981-03-23T00:00:00,North Carolina,USA,North Carolina ''03/USA,6-4,194,2,40,Guard,Inactive,1610612760,SuperSonics,SEA,thunder,Seattle,joseph_forte,2001,2002,N,Y,Y,2001,1,21
2208,Kedrick,Brown,Kedrick Brown,"Brown, Kedrick",K. Brown,kedrick-brown,1981-03-18T00:00:00,Northwest Florida State,USA,Okaloosa-Walton CC FL (J.C.) '03/USA,,,3,,,Inactive,0,,,,,kedrick_brown,2001,2004,Y,Y,Y,2001,1,11
2205,DeSagana,Diop,DeSagana Diop,"Diop, DeSagana",D. Diop,desagana-diop,1982-01-30T00:00:00,Oak Hill Academy,Senegal,"Oak Hill Academy (Mouth of Wilson, VA)/Senegal",7-0,280,12,2,Center,Inactive,1610612742,Mavericks,DAL,mavericks,Dallas,desagana_diop,2001,2012,N,Y,Y,2001,1,8
2202,Jason,Richardson,Jason Richardson,"Richardson, Jason",J. Richardson,jason-richardson,1981-01-20T00:00:00,Michigan State,USA,Michigan State/USA,6-6,225,13,23,Guard,Inactive,1610612744,Warriors,GSW,warriors,Golden State,jason_richardson,2001,2014,N,Y,Y,2001,1,5
2211,Troy,Murphy,Troy Murphy,"Murphy, Troy",T. Murphy,troy-murphy,1980-05-02T00:00:00,Notre Dame,USA,Notre Dame/USA,,,11,,,Inactive,0,,,,,troy_murphy,2001,2012,N,Y,Y,2001,1,14
2240,Gilbert,Arenas,Gilbert Arenas,"Arenas, Gilbert",G. Arenas,gilbert-arenas,1982-01-06T00:00:00,Arizona,USA,Arizona/USA,6-4,215,11,10,Guard,Inactive,1610612764,Wizards,WAS,wizards,Washington,gilbert_arenas,2001,2011,N,Y,Y,2001,2,30
2239,Trenton,Hassell,Trenton Hassell,"Hassell, Trenton",T. Hassell,trenton-hassell,1979-03-04T00:00:00,Austin Peay,USA,Austin Peay/USA,6-5,227,9,44,Forward-Guard,Inactive,1610612750,Timberwolves,MIN,timberwolves,Minnesota,trenton_hassell,2001,2009,N,Y,Y,2001,2,29
2201,Eddy,Curry,Eddy Curry,"Curry, Eddy",E. Curry,eddy-curry,1982-12-05T00:00:00,Thornwood,USA,Thornwood HS (IL)/USA,,,10,,,Inactive,0,,,,,eddy_curry,2001,2012,N,Y,Y,2001,1,4
2199,Tyson,Chandler,Tyson Chandler,"Chandler, Tyson",T. Chandler,tyson-chandler,1982-10-02T00:00:00,No College,USA,Dominguez HS (CA)/USA,7-0,235,18,19,Center,Active,1610612745,Rockets,HOU,rockets,Houston,tyson_chandler,2001,2019,N,Y,Y,2001,1,2
2347,Tang,Hamilton,Tang Hamilton,"Hamilton, Tang",T. Hamilton,tang-hamilton,1978-05-26T00:00:00,Mississippi State,USA,Mississippi State ''01/USA,6-8,205,1,5,Forward,Inactive,1610612748,Heat,MIA,heat,Miami,tang_hamilton,2001,2002,Y,Y,Y,Undrafted,Undrafted,Undrafted
2203,Shane,Battier,Shane Battier,"Battier, Shane",S. Battier,shane-battier,1978-09-09T00:00:00,Duke,USA,Duke/USA,6-8,220,12,31,Forward,Inactive,1610612763,Grizzlies,MEM,grizzlies,Memphis,shane_battier,2001,2013,N,Y,Y,2001,1,6
2200,Pau,Gasol,Pau Gasol,"Gasol, Pau",P. Gasol,pau-gasol,1980-07-06T00:00:00, ,Spain,Spain,7-0,250,18,17,Center-Forward,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,pau_gasol,2001,2018,N,Y,Y,2001,1,3
2226,Will,Solomon,Will Solomon,"Solomon, Will",W. Solomon,will-solomon,1978-07-20T00:00:00,Clemson,USA,Clemson/USA,,,1,,,Inactive,0,,,,,will_solomon,2001,2008,N,Y,Y,2001,2,32
2238,Antonis,Fotsis,Antonis Fotsis,"Fotsis, Antonis",A. Fotsis,antonis-fotsis,1981-04-01T00:00:00,,,Greece,6-10,219,0,6,Forward,Inactive,1610612763,Grizzlies,MEM,grizzlies,Memphis,antonis_fotsis,2001,2001,N,Y,Y,2001,2,47
2244,Jeff,Trepagnier,Jeff Trepagnier,"Trepagnier, Jeff",J. Trepagnier,jeff-trepagnier,1979-07-11T00:00:00,Southern California,USA,USC ''01/USA,6-4,200,3,4,Guard,Inactive,1610612743,Nuggets,DEN,nuggets,Denver,jeff_trepagnier,2001,2003,Y,Y,Y,2001,2,35
2264,Alvin,Jones,Alvin Jones,"Jones, Alvin",A. Jones,alvin-jones,1978-09-09T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-11,265,1,42,Center,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,alvin_jones,2001,2002,N,Y,Y,2001,2,56
2343,Joe,Crispin,Joe Crispin,"Crispin, Joe",J. Crispin,joe-crispin,1979-07-18T00:00:00,Penn State,USA,Penn State/USA,6-0,185,1,11,Guard,Inactive,1610612756,Suns,PHX,suns,Phoenix,joe_crispin,2001,2001,N,Y,Y,Undrafted,Undrafted,Undrafted
2081,Ernest,Brown,Ernest Brown,"Brown, Ernest",E. Brown,ernest-brown,1979-05-17T00:00:00,Indian Hills Community College,USA,Indian Hills CC IA ''00/USA,7-0,244,1,52,Center,Inactive,1610612748,Heat,MIA,heat,Miami,ernest_brown,2001,2003,N,Y,Y,2000,2,52
2260,Jarron,Collins,Jarron Collins,"Collins, Jarron",J. Collins,jarron-collins,1978-12-02T00:00:00,Stanford,USA,Stanford/USA,,,9,,,Inactive,0,,,,,jarron_collins,2001,2010,N,Y,Y,2001,2,52
2249,Jamison,Brewer,Jamison Brewer,"Brewer, Jamison",J. Brewer,jamison-brewer,1980-11-19T00:00:00,Auburn,USA,Auburn/USA,,,3,,,Inactive,0,,,,,jamison_brewer,2001,2004,Y,Y,Y,2001,2,40
1542,Predrag,Drobnjak,Predrag Drobnjak,"Drobnjak, Predrag",P. Drobnjak,predrag-drobnjak,1975-10-27T00:00:00,,Yugoslavia,Serbia & Montenegro/Yugoslavia,6-11,270,4,14,Center,Inactive,1610612760,SuperSonics,SEA,thunder,Seattle,predrag_drobnjak,2001,2004,N,Y,Y,1997,2,48
2124,Malik,Allen,Malik Allen,"Allen, Malik",M. Allen,malik-allen,1978-06-27T00:00:00,Villanova,USA,Villanova/USA,6-10,255,10,35,Forward,Inactive,1610612748,Heat,MIA,heat,Miami,malik_allen,2001,2010,N,Y,Y,Undrafted,Undrafted,Undrafted
2365,Chris,Andersen,Chris Andersen,"Andersen, Chris",C. Andersen,chris-andersen,1978-07-07T00:00:00,Blinn,USA,Blinn Junior College (TX)/USA,,,14,,,Inactive,0,,,,,chris_andersen,2001,2016,N,Y,Y,Undrafted,Undrafted,Undrafted
2261,Kenny,Satterfield,Kenny Satterfield,"Satterfield, Kenny",K. Satterfield,kenny-satterfield,1981-04-10T00:00:00,Cincinnati,USA,Cincinnati ''03/USA,6-2,170,2,11,Guard,Inactive,1610612743,Nuggets,DEN,nuggets,Denver,kenny_satterfield,2001,2002,N,Y,Y,2001,2,53
2217,Brendan,Haywood,Brendan Haywood,"Haywood, Brendan",B. Haywood,brendan-haywood,1979-11-27T00:00:00,North Carolina,USA,North Carolina/USA,7-0,263,12,33,Center,Inactive,1610612764,Wizards,WAS,wizards,Washington,brendan_haywood,2001,2014,N,Y,Y,2001,1,20
2213,Kirk,Haston,Kirk Haston,"Haston, Kirk",K. Haston,kirk-haston,1979-03-10T00:00:00,Indiana,USA,Indiana ''01/USA,6-9,242,2,35,Forward,Inactive,1610612766,Hornets,CHH,hornets,Charlotte,kirk_haston,2001,2002,N,Y,Y,2001,1,16
2223,Samuel,Dalembert,Samuel Dalembert,"Dalembert, Samuel",S. Dalembert,samuel-dalembert,1980-05-10T00:00:00,Seton Hall,Haiti,Seton Hall/Haiti,,,13,,,Inactive,0,,,,,samuel_dalembert,2001,2014,N,Y,Y,2001,1,26
2229,Mike,James,Mike James,"James, Mike",M. James,mike-james,1975-06-23T00:00:00,Duquesne, ,Duquesne,6-2,188,11,8,Guard,Inactive,1610612748,Heat,MIA,heat,Miami,mike_james,2001,2013,Y,Y,Y,Undrafted,Undrafted,Undrafted
2230,Maurice,Evans,Maurice Evans,"Evans, Maurice",M. Evans,maurice-evans,1978-11-08T00:00:00,Texas,USA,Texas/USA,6-5,220,9,6,Guard-Forward,Inactive,1610612737,Hawks,ATL,hawks,Atlanta,maurice_evans,2001,2011,N,Y,Y,Undrafted,Undrafted,Undrafted
2219,Jeryl,Sasser,Jeryl Sasser,"Sasser, Jeryl",J. Sasser,jeryl-sasser,1979-02-13T00:00:00,Southern Methodist,USA,Southern Methodist ''01/USA,6-6,200,2,5,Guard,Inactive,1610612753,Magic,ORL,magic,Orlando,jeryl_sasser,2001,2002,N,Y,Y,2001,1,22
2352,Dean,Oliver,Dean Oliver,"Oliver, Dean",D. Oliver,dean-oliver,1978-11-05T00:00:00,Iowa,USA,Iowa ''01/USA,5-11,175,1,2,Guard,Inactive,1610612744,Warriors,GSW,warriors,Golden State,dean_oliver,2001,2002,N,Y,Y,Undrafted,Undrafted,Undrafted
2369,Norman,Richardson,Norman Richardson,"Richardson, Norman",N. Richardson,norman-richardson,1977-07-24T00:00:00,Hofstra,USA,Hofstra ''01/USA,6-5,200,1,31,Guard,Inactive,1610612741,Bulls,CHI,bulls,Chicago,norman_richardson,2001,2001,N,Y,Y,Undrafted,Undrafted,Undrafted
2243,Brian,Scalabrine,Brian Scalabrine,"Scalabrine, Brian",B. Scalabrine,brian-scalabrine,1978-03-18T00:00:00,Southern California,USA,USC/USA,6-9,235,11,24,Forward,Inactive,1610612738,Celtics,BOS,celtics,Boston,brian_scalabrine,2001,2011,N,Y,Y,2001,2,34
2237,Ratko,Varda,Ratko Varda,"Varda, Ratko",R. Varda,ratko-varda,1979-05-06T00:00:00,Yugoslavia,Yugoslavia,Yugoslavia,7-1,265,1,50,Center,Inactive,1610612765,Pistons,DET,pistons,Detroit,ratko_varda,2001,2002,N,Y,Y,Undrafted,Undrafted,Undrafted
1762,Tremaine,Fowlkes,Tremaine Fowlkes,"Fowlkes, Tremaine",T. Fowlkes,tremaine-fowlkes,1976-04-11T00:00:00,Fresno State,USA,Fresno State '99/USA,,,3,,,Inactive,0,,,,,tremaine_fowlkes,2001,2004,Y,Y,Y,1998,2,54
2370,Mengke,Bateer,Mengke Bateer,"Bateer, Mengke",M. Bateer,mengke-bateer,1975-11-20T00:00:00,China,China,China/China,,,3,,,Inactive,0,,,,,mengke_bateer,2001,2003,N,Y,Y,Undrafted,Undrafted,Undrafted
1829,Ike,Fontaine,Ike Fontaine,"Fontaine, Ike",I. Fontaine,ike-fontaine,1975-04-16T00:00:00,Washington State,USA,Washington State/USA,,,0,,,Inactive,0,,,,,ike_fontaine,2001,2001,N,Y,Y,Undrafted,Undrafted,Undrafted
1738,Ansu,Sesay,Ansu Sesay,"Sesay, Ansu",A. Sesay,ansu-sesay,1976-07-29T00:00:00,Mississippi,USA,Mississippi '98/USA,,,3,,,Inactive,0,,,,,ansu_sesay,2001,2004,N,Y,Y,1998,2,30
2241,Omar,Cook,Omar Cook,"Cook, Omar",O. Cook,omar-cook,1982-01-28T00:00:00,St. John's (NY),USA,St. John's/USA,6-1,190,2,1,Guard,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,omar_cook,2001,2004,N,Y,Y,2001,2,31
1938,Manu,Ginobili,Manu Ginobili,"Ginobili, Manu",M. Ginobili,manu-ginobili,1977-07-28T00:00:00,,Argentina,Kinder Bologna/Argentina,6-6,205,15,20,Guard,Inactive,1610612759,Spurs,SAS,spurs,San Antonio,manu_ginobili,2002,2017,N,Y,Y,1999,2,57
2457,Jannero,Pargo,Jannero Pargo,"Pargo, Jannero",J. Pargo,jannero-pargo,1979-10-22T00:00:00,Arkansas,USA,Arkansas/USA,,,10,,,Inactive,0,,,,,jannero_pargo,2002,2014,Y,Y,Y,Undrafted,Undrafted,Undrafted
2416,Kareem,Rush,Kareem Rush,"Rush, Kareem",K. Rush,kareem-rush,1980-10-30T00:00:00,Missouri,USA,Missouri/USA,,,6,,,Inactive,0,,,,,kareem_rush,2002,2009,Y,Y,Y,2002,1,20
2422,John,Salmons,John Salmons,"Salmons, John",J. Salmons,john-salmons,1979-12-12T00:00:00,Miami (FL),USA,Miami (Fla.)/USA,,,12,,,Inactive,0,,,,,john_salmons,2002,2014,N,Y,Y,2002,1,26
981,Efthimios,Rentzias,Efthimios Rentzias,"Rentzias, Efthimios",E. Rentzias,efthimios-rentzias,1976-01-11T00:00:00,,Greece,Greece,6-11,250,1,14,Center,Inactive,1610612755,76ers,PHI,sixers,Philadelphia,efthimios_rentzias,2002,2002,N,Y,Y,1996,1,23
2469,Pat,Burke,Pat Burke,"Burke, Pat",P. Burke,pat-burke,1973-12-14T00:00:00,Auburn,Ireland,Auburn/Ireland,6-11,250,3,11,Center-Forward,Inactive,1610612756,Suns,PHX,suns,Phoenix,pat_burke,2002,2006,N,Y,Y,Undrafted,Undrafted,Undrafted
2415,Ryan,Humphrey,Ryan Humphrey,"Humphrey, Ryan",R. Humphrey,ryan-humphrey,1979-07-24T00:00:00,Notre Dame,USA,Notre Dame/USA,,,3,,,Inactive,0,,,,,ryan_humphrey,2002,2004,Y,Y,Y,2002,1,19
2430,Carlos,Boozer,Carlos Boozer,"Boozer, Carlos",C. Boozer,carlos-boozer,1981-11-20T00:00:00,Duke,USA,Duke/USA,6-9,258,12,5,Forward,Inactive,1610612762,Jazz,UTA,jazz,Utah,carlos_boozer,2002,2014,N,Y,Y,2002,2,34
2470,Smush,Parker,Smush Parker,"Parker, Smush",S. Parker,smush-parker,1981-06-01T00:00:00,Fordham,USA,Fordham/USA,6-4,190,5,1,Guard,Inactive,1610612747,Lakers,LAL,lakers,Los Angeles,smush_parker,2002,2007,Y,Y,Y,Undrafted,Undrafted,Undrafted
1038,Juaquin,Hawkins,Juaquin Hawkins,"Hawkins, Juaquin",J. Hawkins,juaquin-hawkins,1973-07-02T00:00:00,Long Beach State,USA,Long Beach State ''96/USA,6-7,205,1,29,Forward,Inactive,1610612745,Rockets,HOU,rockets,Houston,juaquin_hawkins,2002,2002,N,Y,Y,Undrafted,Undrafted,Undrafted
2397,Ming,Yao,Yao Ming,Yao Ming,Yao,ming-yao,1980-09-12T00:00:00,,China,China,7-6,310,8,11,Center,Inactive,1610612745,Rockets,HOU,rockets,Houston,ming_yao,2002,2010,N,Y,Y,2002,1,1
2411,Bostjan,Nachbar,Bostjan Nachbar,"Nachbar, Bostjan",B. Nachbar,bostjan-nachbar,1980-07-03T00:00:00,,Slovenia,Slovenia,6-9,221,6,7,Forward,Inactive,1610612751,Nets,NJN,nets,New Jersey,bostjan_nachbar,2002,2007,N,Y,Y,2002,1,15
2410,Fred,Jones,Fred Jones,"Jones, Fred",F. Jones,fred-jones,1979-03-11T00:00:00,Oregon,USA,Oregon/USA,6-2,225,7,2,Guard,Inactive,1610612754,Pacers,IND,pacers,Indiana,fred_jones,2002,2008,N,Y,Y,2002,1,14
2424,Dan,Dickau,Dan Dickau,"Dickau, Dan",D. Dickau,dan-dickau,1978-09-16T00:00:00,Gonzaga,USA,Gonzaga/USA,6-0,180,6,10,Guard,Inactive,1610612737,Hawks,ATL,hawks,Atlanta,dan_dickau,2002,2007,Y,Y,Y,2002,1,28
2447,Tamar,Slay,Tamar Slay,"Slay, Tamar",T. Slay,tamar-slay,1980-04-02T00:00:00,Marshall,USA,Marshall/USA,,,3,,,Inactive,0,,,,,tamar_slay,2002,2004,Y,Y,Y,2002,2,53
2429,Dan,Gadzuric,Dan Gadzuric,"Gadzuric, Dan",D. Gadzuric,dan-gadzuric,1978-02-02T00:00:00,California-Los Angeles,Netherlands,UCLA/Netherlands,6-11,240,10,50,Center,Inactive,1610612749,Bucks,MIL,bucks,Milwaukee,dan_gadzuric,2002,2011,Y,Y,Y,2002,2,33
2409,Marcus,Haislip,Marcus Haislip,"Haislip, Marcus",M. Haislip,marcus-haislip,1980-12-22T00:00:00,Tennessee,USA,Tennessee/USA,,,3,,,Inactive,0,,,,,marcus_haislip,2002,2009,N,Y,Y,2002,1,13
2436,Flip,Murray,Flip Murray,"Murray, Flip",R. Murray,flip-murray,1979-07-29T00:00:00,Shaw,USA,Shaw/USA,6-3,200,8,6,Guard,Inactive,1610612760,SuperSonics,SEA,thunder,Seattle,flip_murray,2002,2009,Y,Y,Y,2002,2,41
2406,Caron,Butler,Caron Butler,"Butler, Caron",C. Butler,caron-butler,1980-03-13T00:00:00,Connecticut,USA,Connecticut/USA,6-7,228,14,31,Forward,Inactive,1610612764,Wizards,WAS,wizards,Washington,caron_butler,2002,2015,N,Y,Y,2002,1,10
2446,Rasual,Butler,Rasual Butler,"Butler, Rasual",R. Butler,rasual-butler,1979-05-23T00:00:00,La Salle,USA,La Salle/USA,,,13,,,Inactive,0,,,,,rasual_butler,2002,2015,Y,Y,Y,2002,2,52
2417,Qyntel,Woods,Qyntel Woods,"Woods, Qyntel",Q. Woods,qyntel-woods,1981-02-16T00:00:00,Northeast Mississippi Community College,USA,Northeast Mississippi CC/USA,6-8,220,3,6,Forward-Guard,Inactive,1610612757,Trail Blazers,POR,blazers,Portland,qyntel_woods,2002,2005,Y,Y,Y,2002,1,21
2405,Amar'e,Stoudemire,Amar'e Stoudemire,"Stoudemire, Amar'e",A. Stoudemire,amare-stoudemire,1982-11-16T00:00:00,Cypress Creek,USA,"Cypress Creek (Orlando, FL)/USA",6-10,245,14,5,Forward-Center,Inactive,1610612752,Knicks,NYK,knicks,New York,amar'e_stoudemire,2002,2015,N,Y,Y,2002,1,9
2418,Casey,Jacobsen,Casey Jacobsen,"Jacobsen, Casey",C. Jacobsen,casey-jacobsen,1981-03-19T00:00:00,Stanford,USA,Stanford/USA,6-6,215,4,23,Guard,Inactive,1610612756,Suns,PHX,suns,Phoenix,casey_jacobsen,2002,2007,N,Y,Y,2002,1,22
2501,Reggie,Evans,Reggie Evans,"Evans, Reggie",R. Evans,reggie-evans,1980-05-18T00:00:00,Iowa,USA,Iowa/USA,6-8,245,12,30,Center-Forward,Inactive,1610612760,SuperSonics,SEA,thunder,Seattle,reggie_evans,2002,2014,N,Y,Y,Undrafted,Undrafted,Undrafted
2421,Frank,Williams,Frank Williams,"Williams, Frank",F. Williams,frank-williams,1980-02-25T00:00:00,Illinois,USA,Illinois/USA,6-3,212,3,30,Guard,Inactive,1610612752,Knicks,NYK,knicks,New York,frank_williams,2002,2004,Y,Y,Y,2002,1,25
2419,Tayshaun,Prince,Tayshaun Prince,"Prince, Tayshaun",T. Prince,tayshaun-prince,1980-02-28T00:00:00,Kentucky,USA,Kentucky/USA,6-9,212,14,12,Forward,Inactive,1610612765,Pistons,DET,pistons,Detroit,tayshaun_prince,2002,2015,N,Y,Y,2002,1,23
2246,Mehmet,Okur,Mehmet Okur,"Okur, Mehmet",M. Okur,mehmet-okur,1979-05-26T00:00:00,,Turkey,Efes Pilsen/Turkey,,,9,,,Inactive,0,,,,,mehmet_okur,2002,2011,N,Y,Y,2001,2,37
2403,Nene,Hilario,Nene,Nene,Nene,nene-hilario,1982-09-13T00:00:00, ,Brazil,Vasco de Gama/Brazil,6-11,250,17,42,Center-Forward,Inactive,1610612745,Rockets,HOU,rockets,Houston,nene_hilario,2002,2018,N,Y,Y,2002,1,7
2401,Nikoloz,Tskitishvili,Nikoloz Tskitishvili,"Tskitishvili, Nikoloz",N. Tskitishvili,nikoloz-tskitishvili,1983-04-14T00:00:00, ,Georgia,Georgia,7-0,225,4,15,Forward,Inactive,1610612743,Nuggets,DEN,nuggets,Denver,nikoloz_tskitishvili,2002,2005,N,Y,Y,2002,1,5
2454,Junior,Harrington,Junior Harrington,"Harrington, Junior",J. Harrington,junior-harrington,1980-10-02T00:00:00,Wingate,USA,Wingate/USA,6-4,190,3,10,Guard,Inactive,1610612743,Nuggets,DEN,nuggets,Denver,junior_harrington,2002,2006,N,Y,Y,Undrafted,Undrafted,Undrafted
2080,Igor,Rakocevic,Igor Rakocevic,"Rakocevic, Igor",I. Rakocevic,igor-rakocevic,1978-03-29T00:00:00,,Serbia and Montenegro,No College/Serbia and Montenegro,6-2,184,1,36,Guard,Inactive,1610612750,Timberwolves,MIN,timberwolves,Minnesota,igor_rakocevic,2002,2002,N,Y,Y,2000,2,51
2407,Jared,Jeffries,Jared Jeffries,"Jeffries, Jared",J. Jeffries,jared-jeffries,1981-11-25T00:00:00,Indiana,USA,Indiana/USA,6-11,240,11,1,Forward,Inactive,1610612752,Knicks,NYK,knicks,New York,jared_jeffries,2002,2012,N,Y,Y,2002,1,11
2413,Juan,Dixon,Juan Dixon,"Dixon, Juan",J. Dixon,juan-dixon,1978-10-09T00:00:00,Maryland,USA,Maryland/USA,6-3,165,7,12,Guard,Inactive,1610612764,Wizards,WAS,wizards,Washington,juan_dixon,2002,2008,N,Y,Y,2002,1,17
1572,Nate,Huffman,Nate Huffman,"Huffman, Nate",N. Huffman,nate-huffman,1975-04-02T00:00:00,Central Michigan,USA,Central Michigan/USA,7-1,245,0,7,Center,Inactive,1610612761,Raptors,TOR,raptors,Toronto,nate_huffman,2002,2002,N,Y,Y,Undrafted,Undrafted,Undrafted
2423,Chris,Jefferies,Chris Jefferies,"Jefferies, Chris",C. Jefferies,chris-jefferies,1980-02-13T00:00:00,Fresno State,USA,Fresno State ''03/USA,6-8,230,2,6,Forward,Inactive,1610612761,Raptors,TOR,raptors,Toronto,chris_jefferies,2002,2003,N,Y,Y,2002,1,27
2400,Drew,Gooden,Drew Gooden,"Gooden, Drew",D. Gooden,drew-gooden,1981-09-24T00:00:00,Kansas,USA,Kansas/USA,6-10,250,14,90,Forward,Inactive,1610612739,Cavaliers,CLE,cavaliers,Cleveland,drew_gooden,2002,2015,N,Y,Y,2002,1,4
1921,Gordan,Giricek,Gordan Giricek,"Giricek, Gordan",G. Giricek,gordan-giricek,1977-06-20T00:00:00,,Croatia,Croatia,6-6,220,6,2,Guard,Inactive,1610612762,Jazz,UTA,jazz,Utah,gordan_giricek,2002,2007,N,Y,Y,1999,2,40
